forum_url,thread,thread_url,forum
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"Buying new Bto with parents, need help!!",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-new-bto-parents-need-help-6371552.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Buying now or later?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-now-later-6299501.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Buying resale,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-resale-6267592.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Buying resale HDB by myself,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-resale-hdb-myself-5921907.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,buying resale hdb that does not cover you till 95 years old,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-resale-hdb-does-not-cover-you-till-95-years-old-6233180.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,buying resale hdb with lease balance 60yrs and less,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/buying-resale-hdb-lease-balance-60yrs-less-6312984.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Canberra Residences Resale,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/canberra-residences-resale-6374205.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Canninghill Square - Upcoming Integrated Development at Clark Quay,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/canninghill-square-upcoming-integrated-development-clark-quay-6456131.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Canninghill Square 61003515,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/canninghill-square-61003515-a-6466742.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Canninghill Square by City Development and CapitaLand,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/canninghill-square-city-development-capitaland-6469422.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Canninghill Square Singapore,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/canninghill-square-singapore-6464176.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Carpenter to recommend for minor repair work,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/carpenter-recommend-minor-repair-work-6392240.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Casa Spring BTO Yishun,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/casa-spring-bto-yishun-6241639.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cavenagh Gardens,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cavenagh-gardens-6350165.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,CDL sells Copthorne Orchid Hotel & Resort Penang for RM75 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cdl-sells-copthorne-orchid-hotel-resort-penang-rm75-mil-6430504.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Checklist for new home,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/checklist-new-home-6363480.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cheong Sim Lam buys Lorong Mambong shophouse for $17.2 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cheong-sim-lam-buys-lorong-mambong-shophouse-%2417-2-mil-6449862.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cherry Hill Condo- Come In,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cherry-hill-condo-come-6242851.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Chinatown Plaza,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/chinatown-plaza-6410954.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Circuit Breaker - Covid 19,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/circuit-breaker-covid-19-a-6247179.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Citrine Foodland New Industrial Showflat set to Launch in 2023,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/citrine-foodland-new-industrial-showflat-set-launch-2023-a-6392319.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Clavon@Clementi,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/clavon%40clementi-6304922.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Clement Canopy @ Grandeur Park Residences??,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/clement-canopy-%40-grandeur-park-residences-5542053.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Clementi Peaks & Clementi NorthArc - Feb 2017 BTO,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/clementi-peaks-clementi-northarc-feb-2017-bto-5596285.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Close to 22% of units at Ki Residences taken up on launch weekend,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/close-22%25-units-ki-residences-taken-up-launch-weekend-6426315.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Co-living player Hmlet ventures into interior design,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/co-living-player-hmlet-ventures-into-interior-design-6346772.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Collection of five penthouses at Marina Bay Residences for $138 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/collection-five-penthouses-marina-bay-residences-%24138-mil-6464333.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Collection of five penthouses at Marina Bay Residences for $138 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/collection-five-penthouses-marina-bay-residences-%24138-mil-6460861.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Collective sale of three houses in Telok Kurau for $25 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/collective-sale-three-houses-telok-kurau-%2425-mil-6413746.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Combined duplex penthouse at The Quinn on the market for $3.5 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/combined-duplex-penthouse-quinn-market-%243-5-mil-6395192.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Commercial podium at St Michaels Place on the market for $25 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/commercial-podium-st-michael%92s-place-market-%2425-mil-6383437.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Common room rental @ 423 pasir ris drive,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/common-room-rental-%40-423-pasir-ris-drive-6369598.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,condo comparison in the EAST,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-comparison-east-6014839.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo facilities shut but maintenance fees unchaged,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-facilities-shut-but-maintenance-fees-unchaged-6246377.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo or resale hdb,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-resale-hdb-6400087.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo showflats to remain closed: URA,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-showflats-remain-closed-ura-6290606.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo to EC timeline,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-ec-timeline-6466000.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,condo visitor phone,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-visitor-phone-6386341.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo vs hdb,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-vs-hdb-6353464.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,condo vs HDB,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-vs-hdb-5618378.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo vs Pinnacle for own stay,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-vs-pinnacle-own-stay-6356034.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condo with dark past,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condo-dark-past-5488422.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,condominium vs Appartment,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condominium-vs-appartment-6392932.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condos along flora drive,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condos-along-flora-drive-6412953.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Condos around Balestier area,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/condos-around-balestier-area-6366990.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Confidential vote: highest comm you know currently,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/confidential-vote-highest-comm-you-know-currently-6298583.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cons of buying a resale with 50+ years left,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cons-buying-resale-50-years-left-6441504.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Conservation shophouse in Kallang on the market for $6.2 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/conservation-shophouse-kallang-market-%246-2-mil-6383997.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Contemporary Craig Road shophouses on sale for $31 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/contemporary-craig-road-shophouses-sale-%2431-mil-6409759.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Convection or Combination oven?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/convection-combination-oven-6397769.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Convert condo living room to a bedroom,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/convert-condo-living-room-bedroom-6372814.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Conveyancing Lawyer Recommendation,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/conveyancing-lawyer-recommendation-5898756.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Corals + Reef Coming to Keppel Bay,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/corals-reef-coming-keppel-bay-6380954.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Corner shophouse on New Bridge Road up for sale at $16.9 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/corner-shophouse-new-bridge-road-up-sale-%2416-9-mil-6419737.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Corner terraced house in Telok Kurau for sale at $5.18 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/corner-terraced-house-telok-kurau-sale-%245-18-mil-6425713.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cost of selling condo?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cost-selling-condo-6477376.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Cost to decouple from 2 properties?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cost-decouple-2-properties-6481033.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Costa Grove neighbours,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/costa-grove-neighbours-6397049.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,CPF housing grant,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cpf-housing-grant-6178291.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,CPF housing withdrawal - clarification,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cpf-housing-withdrawal-clarification-6358582.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,CPF SA account for hdb loan repayment,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/cpf-sa-account-hdb-loan-repayment-3858747.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Current BTO drop off rate,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/current-bto-drop-off-rate-6451233.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,D19 - Kovan Condos,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/d19-kovan-condos-6355404.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,D19 2br psf comparison,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/d19-2br-psf-comparison-6319868.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,D19 condo (kovan vs serangoon),https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/d19-condo-kovan-vs-serangoon-6428751.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,D19 Kovan Condo vs Serangoon North Condo,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/d19-kovan-condo-vs-serangoon-north-condo-6425142.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Daintree Residence: 93% sold,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/daintree-residence-93%25-sold-6438592.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Daintree Residences,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/daintree-residences-5881608.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dairy Farm Residences | Mixed Development Shopping Mall,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dairy-farm-residences-%7C-mixed-development-shopping-mall-6306933.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dakota May 2017 BTO,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dakota-may-2017-bto-5627977.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dakota One Aug BTO 2020,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dakota-one-aug-bto-2020-a-6355206.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,DBSS Trivelis owners please read,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dbss-trivelis-owners-please-read-5051194.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,DBSS: Trivelis@Clementi Ave 4,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dbss-trivelis%40clementi-ave-4-a-3408618.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dealing with unreasonable neighbors,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dealing-unreasonable-neighbors-6308150.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Depreciation model of 99-year leasehold condos,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/depreciation-model-99-year-leasehold-condos-6461078.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Developer ABSD - Here we go again?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/developer-absd-here-we-go-again-6259551.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Developer En Bloc Cost,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/developer-en-bloc-cost-6291566.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Developments majority sold unlikely to face completion delays,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/developments-majority-sold-unlikely-face-completion-delays-6390728.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Digital experience at Allgreens Fourth Avenue sales gallery,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/digital-experience-allgreen%92s-fourth-avenue-sales-gallery-6363969.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"Directory: HDB, EC and Condo Discussions",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/directory-hdb-ec-condo-discussions-5240858.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dispute with neighbour on the common area,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dispute-neighbour-common-area-6411620.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Divorce and HDB matters,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/divorce-hdb-matters-5769034.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,DIY - Resale HDB flat - Sharing our first (bad) experience,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/diy-resale-hdb-flat-sharing-our-first-bad-experience-6229543.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,DOWNGRAD:  5 room > 3 Room,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/downgrad-5-room-3-room-6384718.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"Drop In Private Home Prices To Continue, Analysts",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/drop-private-home-prices-continue-analysts-6307396.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Duchess Crest resale unit reaps $1.5 mil profit,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/duchess-crest-resale-unit-reaps-%241-5-mil-profit-6351707.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Dysons sell 3-storey S'pore penthouse at Wallich Residence at a loss for $62m: Report,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/dysons-sell-3-storey-spore-penthouse-wallich-residence-loss-%2462m-report-6395202.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,East area condos advice,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/east-area-condos-advice-6050996.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,East Coast Plan actually looks quite good for future property buyers,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/east-coast-plan-actually-looks-quite-good-future-property-buyers-6323158.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Effective 28 Sep: Developers not allowed to commit nor proceed with re-issuance of OTPs,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/effective-28-sep-developers-not-allowed-commit-nor-proceed-re-issuance-otps-6382869.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Electrical works for BTO,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/electrical-works-bto-6293580.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"Emerald Hill conservation terraced house sells for $10.3 mil, or $5,896 psf",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/emerald-hill-conservation-terraced-house-sells-%2410-3-mil-%245-896-psf-6471674.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,En bloc condos,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/en-bloc-condos-6412890.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Enhanced CPF housing grant,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/enhanced-cpf-housing-grant-6293434.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,EV charging points for new launch condos,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/ev-charging-points-new-launch-condos-6478647.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,even if you can sell your 5rm house at $1m...,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/even-if-you-can-sell-your-5rm-house-%241m-6347007.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Extension of 6 month window for disposing private ppty,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/extension-6-month-window-disposing-private-ppty-6380440.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Facilities galore at Parc Riviera,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/facilities-galore-parc-riviera-6405029.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Failure stories of ppl who buy hdb to rent out,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/failure-stories-ppl-who-buy-hdb-rent-out-6274351.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Fair price difference between resale condo vs resale HDB,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fair-price-difference-between-resale-condo-vs-resale-hdb-6370795.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Fear Factors and Half-Truths by Property Agents,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fear-factors-half-truths-property-agents-6408119.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Feb 2020 bto,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/feb-2020-bto-6110837.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Fernvale Lane EC,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fernvale-lane-ec-6308756.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,FH Landed or Condo?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fh-landed-condo-6280191.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,FH near MRT,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fh-near-mrt-6392569.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Finally new condo in Toa Payoh,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/finally-new-condo-toa-payoh-5331749.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Financial advice for BTO,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/financial-advice-bto-6393167.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,First time and second timer or second timer,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/first-time-second-timer-second-timer-6383976.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,First Timer Applicants for HDB flat,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/first-timer-applicants-hdb-flat-6270990.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Five-room HDB flat in Clementi sold for $1.04 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/five-room-hdb-flat-clementi-sold-%241-04-mil-6338405.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Five-room HDB flat in Clementi sold for $1.04 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/five-room-hdb-flat-clementi-sold-%241-04-mil-6338405.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Five-storey building at East Coast Road for sale from $19 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/five-storey-building-east-coast-road-sale-%2419-mil-6455230.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Fixer-upper opportunity at Lakeshore View for $12.8 mil,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/fixer-upper-opportunity-lakeshore-view-%2412-8-mil-6475107.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"Flat with West facing sun, will it be too hot? sellable?",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/flat-west-facing-sun-will-too-hot-sellable-6107835.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Floor plan,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/floor-plan-6374350.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Flora Drive price,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/flora-drive-price-6177490.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,For investors of first property (condo) what are your considerations?,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/investors-first-property-condo-what-your-considerations-6217960.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"For singles, buy resale or private condo better?",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/singles-buy-resale-private-condo-better-6292402.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,For those concern about pollution from Pasir Gudang,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/those-concern-about-pollution-pasir-gudang-5600292.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,"For those of you who bought a resale flat, how much u spent on reno?",https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/those-you-who-bought-resale-flat-how-much-u-spent-reno-6396374.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Foreign property investment,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/foreign-property-investment-6306356.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Forestville EC,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/forestville-ec-4046748.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Forestwood Residences - Launching soon at Lorong Lew Lian,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/forestwood-residences-launching-soon-lorong-lew-lian-5396316.html,homeseekers-homemakers
https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/,Forestwoods condo progress,https://forums.hardwarezone.com.sg/homeseekers-homemakers-74/forestwoods-condo-progress-5591403.html,homeseekers-homemakers
